ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10000,2026-01-25,LONG,86495.16,+0.0R,2026-01-27
TR-10001,2026-01-25,LONG,86670.36,+0.0R,2026-01-27
TR-10002,2026-01-19,LONG,92690.09,-1.0R,2026-01-20
TR-10003,2026-01-13,SHORT,93449.99,-1.0R,2026-01-13
TR-10004,2026-01-13,SHORT,94226.84,-1.0R,2026-01-13
TR-10005,2026-01-13,SHORT,95414.00,-1.0R,2026-01-14
TR-10006,2026-01-12,SHORT,91808.12,+2.2R,2026-01-12
TR-10007,2025-12-29,SHORT,90123.55,+2.2R,2025-12-29
TR-10008,2025-12-22,SHORT,89945.43,+2.2R,2025-12-22
TR-10009,2025-12-15,LONG,87033.22,-1.0R,2025-12-15
TR-10010,2025-12-15,LONG,86149.96,+2.2R,2025-12-17
TR-10011,2025-12-09,SHORT,93800.83,+2.2R,2025-12-11
TR-10012,2025-12-01,LONG,86346.13,-1.0R,2025-12-01
TR-10013,2025-12-01,LONG,86550.30,-1.0R,2025-12-01
TR-10014,2025-11-26,SHORT,89957.36,-1.0R,2025-11-28
TR-10015,2025-11-26,SHORT,90484.02,-1.0R,2025-11-28
TR-10016,2025-11-17,LONG,91678.93,-1.0R,2025-11-18
TR-10017,2025-11-09,SHORT,104805.57,-1.0R,2025-11-10
TR-10018,2025-11-03,LONG,105745.71,-1.0R,2025-11-04
TR-10019,2025-10-29,LONG,110640.00,-1.0R,2025-10-30
TR-10020,2025-10-26,SHORT,113286.09,-1.0R,2025-10-26
TR-10021,2025-10-20,SHORT,111169.92,+2.2R,2025-10-21
TR-10022,2025-10-17,LONG,105633.75,+2.2R,2025-10-20
TR-10023,2025-10-11,LONG,112300.01,-1.0R,2025-10-16
TR-10024,2025-10-10,LONG,116661.50,-1.0R,2025-10-10
TR-10025,2025-10-10,LONG,112774.50,-1.0R,2025-10-16
TR-10026,2025-09-29,SHORT,111857.51,-1.0R,2025-09-29
TR-10027,2025-09-29,SHORT,113815.57,-1.0R,2025-10-01
TR-10028,2025-09-28,SHORT,112163.95,-1.0R,2025-09-29
TR-10029,2025-09-25,LONG,109360.00,+2.2R,2025-09-28
TR-10030,2025-09-25,LONG,108994.49,+2.2R,2025-09-28
TR-10031,2025-09-22,LONG,112519.99,-1.0R,2025-09-23
TR-10032,2025-08-11,SHORT,121728.99,-1.0R,2025-08-13
TR-10033,2025-08-01,LONG,113328.68,+2.2R,2025-08-07
