TraderCopilot - Verified Performance Ledger
===========================================
Strategy: MeanReversion
Asset: ETH
Timeframe: 1h
Period: 6M
Generated: 2026-01-27T17:33:59.723622Z

SUMMARY STATISTICS (Real Backtest Data - 6M)
---------------------------------------
Total Trades: 154
Win Rate: 39.6%
Total Net Profit: +41.2 R
Wins: 61 | Losses: 93

TRADE HISTORY LOG (Verified On-Chain/Exchange Data)
---------------------------------------------------
ID       | DATE        | TYPE  | PRICE      | RESULT (R) | EXIT DATE  
-------- | ----------- | ----- | ---------- | ---------- | -----------
TR-10000 | 2026-01-25  | LONG  | $2818.72   | +2.2R      | 2026-01-26 
TR-10001 | 2026-01-25  | LONG  | $2807.14   | +2.2R      | 2026-01-26 
TR-10002 | 2026-01-22  | LONG  | $2946.24   | -1.0R      | 2026-01-23 
TR-10003 | 2026-01-20  | LONG  | $3171.35   | -1.0R      | 2026-01-20 
TR-10004 | 2026-01-20  | LONG  | $3047.49   | -1.0R      | 2026-01-20 
TR-10005 | 2026-01-20  | LONG  | $3032.99   | -1.0R      | 2026-01-20 
TR-10006 | 2026-01-20  | LONG  | $2999.62   | -1.0R      | 2026-01-20 
TR-10007 | 2026-01-20  | LONG  | $2951.54   | -1.0R      | 2026-01-21 
TR-10008 | 2026-01-19  | LONG  | $3212.29   | -1.0R      | 2026-01-19 
TR-10009 | 2026-01-18  | SHORT | $3333.74   | -1.0R      | 2026-01-18 
TR-10010 | 2026-01-17  | SHORT | $3319.29   | +2.2R      | 2026-01-17 
TR-10011 | 2026-01-17  | SHORT | $3319.43   | +2.2R      | 2026-01-17 
TR-10012 | 2026-01-13  | SHORT | $3142.44   | -1.0R      | 2026-01-13 
TR-10013 | 2026-01-13  | SHORT | $3180.15   | -1.0R      | 2026-01-13 
TR-10014 | 2026-01-13  | SHORT | $3204.59   | -1.0R      | 2026-01-13 
TR-10015 | 2026-01-11  | SHORT | $3109.46   | -1.0R      | 2026-01-11 
TR-10016 | 2026-01-11  | SHORT | $3126.89   | +2.2R      | 2026-01-11 
TR-10017 | 2026-01-11  | SHORT | $3129.44   | +2.2R      | 2026-01-11 
TR-10018 | 2026-01-07  | LONG  | $3152.06   | -1.0R      | 2026-01-08 
TR-10019 | 2026-01-07  | LONG  | $3146.37   | -1.0R      | 2026-01-08 
TR-10020 | 2026-01-07  | LONG  | $3146.02   | -1.0R      | 2026-01-08 
TR-10021 | 2026-01-05  | SHORT | $3185.86   | +2.2R      | 2026-01-05 
TR-10022 | 2026-01-05  | SHORT | $3223.07   | -1.0R      | 2026-01-06 
TR-10023 | 2026-01-05  | SHORT | $3238.32   | -1.0R      | 2026-01-06 
TR-10024 | 2026-01-04  | SHORT | $3141.12   | -1.0R      | 2026-01-04 
TR-10025 | 2026-01-03  | SHORT | $3120.87   | -1.0R      | 2026-01-04 
TR-10026 | 2026-01-03  | SHORT | $3127.11   | -1.0R      | 2026-01-04 
TR-10027 | 2026-01-02  | SHORT | $3032.28   | -1.0R      | 2026-01-02 
TR-10028 | 2026-01-02  | SHORT | $3047.82   | -1.0R      | 2026-01-02 
TR-10029 | 2026-01-02  | SHORT | $3110.56   | -1.0R      | 2026-01-04 
TR-10030 | 2025-12-30  | SHORT | $2977.19   | -1.0R      | 2025-12-30 
TR-10031 | 2025-12-30  | SHORT | $2978.88   | -1.0R      | 2025-12-30 
TR-10032 | 2025-12-30  | SHORT | $2996.22   | +2.2R      | 2025-12-30 
TR-10033 | 2025-12-29  | SHORT | $3037.54   | +2.2R      | 2025-12-29 
TR-10034 | 2025-12-24  | LONG  | $2914.71   | +2.2R      | 2025-12-24 
TR-10035 | 2025-12-23  | LONG  | $2959.91   | -1.0R      | 2025-12-23 
TR-10036 | 2025-12-23  | LONG  | $2941.82   | -1.0R      | 2025-12-23 
TR-10037 | 2025-12-23  | LONG  | $2928.59   | +2.2R      | 2025-12-23 
TR-10038 | 2025-12-22  | SHORT | $3021.52   | -1.0R      | 2025-12-22 
TR-10039 | 2025-12-22  | SHORT | $3058.27   | +2.2R      | 2025-12-22 
TR-10040 | 2025-12-18  | SHORT | $2943.80   | +2.2R      | 2025-12-18 
TR-10041 | 2025-12-15  | SHORT | $3159.67   | +2.2R      | 2025-12-15 
TR-10042 | 2025-12-15  | LONG  | $2940.30   | -1.0R      | 2025-12-16 
TR-10043 | 2025-12-13  | SHORT | $3119.35   | +2.2R      | 2025-12-13 
TR-10044 | 2025-12-12  | LONG  | $3079.74   | -1.0R      | 2025-12-14 
TR-10045 | 2025-12-05  | LONG  | $3038.49   | -1.0R      | 2025-12-07 
TR-10046 | 2025-12-04  | SHORT | $3198.29   | +2.2R      | 2025-12-04 
TR-10047 | 2025-12-04  | SHORT | $3202.99   | +2.2R      | 2025-12-04 
TR-10048 | 2025-12-03  | SHORT | $3076.53   | -1.0R      | 2025-12-03 
TR-10049 | 2025-12-03  | SHORT | $3138.26   | -1.0R      | 2025-12-03 
