ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10000,2026-01-25,LONG,2812.96,+2.2R,2026-01-26
TR-10001,2026-01-25,LONG,2816.89,+2.2R,2026-01-26
TR-10002,2026-01-14,SHORT,3351.95,+2.2R,2026-01-20
TR-10003,2026-01-13,SHORT,3215.90,-1.0R,2026-01-13
TR-10004,2026-01-13,SHORT,3325.82,+2.2R,2026-01-20
TR-10005,2026-01-12,SHORT,3152.55,+2.2R,2026-01-12
TR-10006,2026-01-02,SHORT,3047.82,-1.0R,2026-01-02
TR-10007,2026-01-02,SHORT,3086.64,-1.0R,2026-01-02
TR-10008,2026-01-02,SHORT,3123.62,-1.0R,2026-01-05
TR-10009,2025-12-29,SHORT,3043.75,+2.2R,2025-12-29
TR-10010,2025-12-15,LONG,2940.30,-1.0R,2025-12-17
TR-10011,2025-12-09,SHORT,3245.88,-1.0R,2025-12-09
TR-10012,2025-12-09,SHORT,3357.88,+2.2R,2025-12-12
TR-10013,2025-12-01,LONG,2825.77,-1.0R,2025-12-01
TR-10014,2025-12-01,LONG,2840.21,-1.0R,2025-12-01
TR-10015,2025-12-01,LONG,2745.72,+2.2R,2025-12-02
TR-10016,2025-11-24,SHORT,2959.00,-1.0R,2025-11-27
TR-10017,2025-11-19,LONG,2881.66,-1.0R,2025-11-21
TR-10018,2025-11-13,LONG,3197.69,-1.0R,2025-11-16
TR-10019,2025-11-04,LONG,3230.94,-1.0R,2025-11-04
TR-10020,2025-11-03,LONG,3588.89,-1.0R,2025-11-04
TR-10021,2025-10-27,SHORT,4205.08,+2.2R,2025-10-28
TR-10022,2025-10-26,SHORT,4044.99,-1.0R,2025-10-26
TR-10023,2025-10-26,SHORT,4158.46,-1.0R,2025-10-27
TR-10024,2025-10-10,LONG,4103.11,-1.0R,2025-10-10
TR-10025,2025-10-10,LONG,3997.56,-1.0R,2025-10-10
TR-10026,2025-10-10,LONG,3829.72,-1.0R,2025-11-03
TR-10027,2025-10-06,SHORT,4722.62,+2.2R,2025-10-07
TR-10028,2025-09-28,SHORT,4142.16,-1.0R,2025-09-29
TR-10029,2025-09-25,LONG,4009.18,-1.0R,2025-09-25
TR-10030,2025-09-25,LONG,4002.51,-1.0R,2025-09-25
TR-10031,2025-09-25,LONG,3911.59,+2.2R,2025-09-28
TR-10032,2025-09-22,LONG,4193.38,-1.0R,2025-09-24
TR-10033,2025-09-22,LONG,4181.62,-1.0R,2025-09-24
TR-10034,2025-08-25,LONG,4420.34,-1.0R,2025-08-30
TR-10035,2025-08-25,LONG,4376.18,-1.0R,2025-09-01
TR-10036,2025-08-22,SHORT,4616.08,-1.0R,2025-08-22
TR-10037,2025-08-22,SHORT,4833.00,+2.2R,2025-08-29
TR-10038,2025-08-12,SHORT,4590.52,-1.0R,2025-08-13
TR-10039,2025-08-01,LONG,3518.40,-1.0R,2025-08-02
TR-10040,2025-07-16,SHORT,3244.49,-1.0R,2025-07-16
TR-10041,2025-07-16,SHORT,3384.23,-1.0R,2025-07-17
TR-10042,2025-07-09,SHORT,2765.01,-1.0R,2025-07-10
TR-10043,2025-07-09,SHORT,2768.74,-1.0R,2025-07-10
TR-10044,2025-06-30,SHORT,2499.21,+2.2R,2025-06-30
TR-10045,2025-06-21,LONG,2295.73,-1.0R,2025-06-22
TR-10046,2025-06-13,LONG,2514.33,-1.0R,2025-06-20
TR-10047,2025-06-10,SHORT,2688.88,-1.0R,2025-06-10
TR-10048,2025-06-10,SHORT,2773.64,-1.0R,2025-06-11
TR-10049,2025-06-09,SHORT,2680.13,-1.0R,2025-06-10
TR-10050,2025-06-05,LONG,2414.01,+2.2R,2025-06-09
TR-10051,2025-05-27,SHORT,2652.64,-1.0R,2025-05-29
TR-10052,2025-05-09,SHORT,2364.09,-1.0R,2025-05-09
TR-10053,2025-05-08,SHORT,1957.63,-1.0R,2025-05-08
TR-10054,2025-05-08,SHORT,2051.30,-1.0R,2025-05-08
TR-10055,2025-05-08,SHORT,2117.83,-1.0R,2025-05-08
TR-10056,2025-05-08,SHORT,2207.39,-1.0R,2025-05-09
TR-10057,2025-05-05,LONG,1794.51,+2.2R,2025-05-05
TR-10058,2025-04-23,SHORT,1795.49,-1.0R,2025-05-01
TR-10059,2025-04-22,SHORT,1756.26,-1.0R,2025-04-23
TR-10060,2025-04-07,LONG,1543.69,-1.0R,2025-04-07
TR-10061,2025-04-07,LONG,1460.15,+2.2R,2025-04-22
TR-10062,2025-04-06,LONG,1626.24,-1.0R,2025-04-06
TR-10063,2025-04-06,LONG,1580.76,-1.0R,2025-04-07
TR-10064,2025-04-01,SHORT,1918.58,+2.2R,2025-04-02
TR-10065,2025-03-28,LONG,1910.21,-1.0R,2025-03-29
TR-10066,2025-03-24,SHORT,2069.16,+2.2R,2025-03-26
TR-10067,2025-03-24,SHORT,2092.77,+2.2R,2025-03-26
TR-10068,2025-03-19,SHORT,2027.99,-1.0R,2025-03-24
TR-10069,2025-03-19,SHORT,2048.99,+2.2R,2025-03-28
TR-10070,2025-03-10,LONG,1869.30,-1.0R,2025-04-03
TR-10071,2025-03-09,LONG,2040.47,-1.0R,2025-03-10
TR-10072,2025-03-09,LONG,2020.41,-1.0R,2025-03-10
TR-10073,2025-03-02,SHORT,2486.42,+2.2R,2025-03-03
TR-10074,2025-03-02,SHORT,2518.11,+2.2R,2025-03-03
TR-10075,2025-02-28,LONG,2147.49,+2.2R,2025-03-02
TR-10076,2025-02-25,LONG,2368.11,-1.0R,2025-02-27
TR-10077,2025-02-24,LONG,2513.52,-1.0R,2025-02-25
TR-10078,2025-02-03,LONG,2527.12,-1.0R,2025-02-25
TR-10079,2025-01-31,SHORT,3427.66,+2.2R,2025-02-01
TR-10080,2025-01-27,LONG,3183.60,-1.0R,2025-01-27
TR-10081,2025-01-27,LONG,3070.80,+2.2R,2025-01-31
TR-10082,2025-01-27,LONG,3058.94,+2.2R,2025-01-31
TR-10083,2025-01-13,LONG,3057.16,-1.0R,2025-01-13
TR-10084,2025-01-13,LONG,3049.00,+2.2R,2025-01-14
TR-10085,2025-01-07,LONG,3462.64,-1.0R,2025-01-07
TR-10086,2025-01-07,LONG,3385.67,-1.0R,2025-01-08
TR-10087,2025-01-07,LONG,3381.31,-1.0R,2025-01-08
TR-10088,2025-01-03,SHORT,3565.13,-1.0R,2025-01-04
TR-10089,2025-01-03,SHORT,3622.83,-1.0R,2025-01-06
TR-10090,2024-12-18,LONG,3626.80,-1.0R,2024-12-19
TR-10091,2024-12-09,LONG,3712.00,-1.0R,2024-12-10
TR-10092,2024-11-21,SHORT,3347.00,-1.0R,2024-11-23
TR-10093,2024-11-07,SHORT,2852.42,-1.0R,2024-11-08
TR-10094,2024-10-29,SHORT,2607.75,-1.0R,2024-10-29
TR-10095,2024-10-20,SHORT,2746.91,+2.2R,2024-10-22
TR-10096,2024-10-14,SHORT,2535.78,-1.0R,2024-10-14
TR-10097,2024-10-14,SHORT,2635.47,-1.0R,2024-10-20
TR-10098,2024-10-01,LONG,2524.81,-1.0R,2024-10-01
TR-10099,2024-10-01,LONG,2488.71,-1.0R,2024-10-01
TR-10100,2024-10-01,LONG,2447.79,-1.0R,2024-10-02
TR-10101,2024-09-30,LONG,2596.00,-1.0R,2024-10-01
TR-10102,2024-09-23,SHORT,2676.71,+2.2R,2024-09-25
TR-10103,2024-09-19,SHORT,2438.06,-1.0R,2024-09-20
TR-10104,2024-09-16,LONG,2278.38,+2.2R,2024-09-17
TR-10105,2024-09-06,LONG,2222.56,+2.2R,2024-09-10
